Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Kaipara ki Mahurangi","Kaukapakapa","Kaukapakapa Memorial Hall, 947 Kaipara Coast Highway",0,2,0,2,0,12,5,1,0,0,0,1,0,0,0,0,0,23,1
"Kaipara ki Mahurangi","Kumeū","Kumeu Showgrounds, 35-41 Access Road",0,1,0,0,0,9,1,4,0,1,0,1,0,0,0,0,0,17,0
"Kaipara ki Mahurangi","Massey","Massey Presbyterian Church Hall, 510 Don Buck Road",0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,6,0
"Kaipara ki Mahurangi","Massey","Royal Road School, 112 Royal Road",0,0,1,1,0,13,3,1,0,0,0,0,0,0,0,0,0,19,0
"Kaipara ki Mahurangi","Massey","Westgate Shopping Centre, Shop F18 (former Sierra Cafe), 6 Maki Street",2,0,0,5,0,15,12,1,0,5,0,0,0,0,0,0,0,40,0
"Kaipara ki Mahurangi","Muriwai","Muriwai Fire Station, 341 Motutara Road",0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0
"Kaipara ki Mahurangi","Parakai","River Valley Baptist Church Hall, 1 Fordyce Road",0,2,0,2,0,12,0,1,0,0,0,0,0,0,0,0,0,17,0
"Kaipara ki Mahurangi","Riverhead","Riverhead Primary School, 21 School Road",1,0,1,1,0,9,5,2,0,0,0,0,0,0,0,0,0,19,0
"Kaipara ki Mahurangi","Te Hana","Te Hana Community Hall, 12 Whakapirau Road",0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,12,0
"Kaipara ki Mahurangi","Waimauku","Waimauku War Memorial Hall, 24 Waimauku Station Road",0,1,0,0,0,9,1,5,0,2,0,0,0,0,0,0,0,18,0
"Kaipara ki Mahurangi","Warkworth","Mahurangi College Hall Foyer, 2 Woodcocks Road",0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,7,0
"Kaipara ki Mahurangi","Warkworth","Unit 7, 1/9 The Grange Warkworth, Fairwater Road",2,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,9,0
"Kaipara ki Mahurangi","Warkworth","Warkworth Old Masonic Hall, 3 Baxter Street",0,0,1,0,0,6,0,3,0,1,0,0,0,0,0,1,0,12,0
"Kaipara ki Mahurangi","Warkworth","Warkworth Primary School, 35 Hill Street",0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,6,0
"Kaipara ki Mahurangi","Warkworth","Tomarata Primary School, Pakiri Block Road",1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
"Kaipara ki Mahurangi","Warkworth","Wellsford District Community Centre, 1 Matheson Road",0,0,0,0,0,11,3,2,0,3,0,2,0,0,0,0,0,21,0
"Kaipara ki Mahurangi","Whenuapai","NorthWest Mall, Shop 20A, Maki Street",1,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,14,0
"Kaipara ki Mahurangi","Whenuapai","Whenuapai School, 14 Airport Road",1,0,0,2,0,4,3,3,0,0,0,0,0,0,0,0,0,13,0
"Kaipara ki Mahurangi","Whenuapai","Whenuapai Village Hall, 41 Waimarie Road",0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,6,1
"Kelston","Whenuapai","Hoani Waititi Marae School, Te Whare Tapere, 441 West Coast Road",0,0,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,9,0
"Kelston","Henderson","Bruce McLaren Intermediate School, 61-69 Bruce McLaren Road",1,2,0,3,0,13,8,0,0,0,0,1,0,0,0,0,0,28,0
"New Lynn","Waitākere","Waitakere Township Hall, 37 Township Road",0,1,0,1,0,6,1,3,0,0,0,0,0,0,0,0,0,12,0
"North Shore","Bayswater","Bayswater School, 181 Bayswater Avenue",0,0,0,6,0,13,3,0,0,1,0,0,0,0,0,1,0,24,0
"North Shore","Belmont","Belmont Intermediate School, 10 Winscombe Street (Gate 2)",0,0,1,0,0,6,1,1,0,2,0,0,0,0,0,0,0,11,0
"North Shore","Campbells Bay","Campbells Bay School, 77 Aberdeen Road",2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,7,0
"North Shore","Castor Bay","Milford Bowling Club, 20 Commodore Parry Road",2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,6,0
"North Shore","Devonport","Devonport Community House, 32 Clarence Street",0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,15,0
"North Shore","Forrest Hill","Forrest Hill Presbyterian Church Hall, 151 Forrest Hill Road",0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,6,0
"North Shore","Forrest Hill","Westlake Boys High School, 30 Forrest Hill Road",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,6,0
"North Shore","Hauraki","Hauraki School, 82 Jutland Road",0,1,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0,11,0
"North Shore","Hauraki","Takapuna Bible Chapel Hall, 13 Jutland Road",0,0,0,2,0,6,1,1,0,1,0,0,0,0,0,1,0,12,0
"North Shore","Milford","Milford Baptist Church Hall, 3 Dodson Avenue",0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,6,0
"North Shore","Milford","Milford School, 34 Shakespeare Road",1,1,0,1,0,6,1,3,0,0,0,0,0,0,0,1,0,14,0
"North Shore","Narrow Neck","Vauxhall School, Morrison Avenue",0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,7,0
"North Shore","Sunnynook","Sunnynook Baptist Church, 138 Sunnynook Road",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,1
"North Shore","Sunnynook","Sunnynook School, 27 Lyford Crescent",0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,6,0
"North Shore","Sunnynook","Wairau Intermediate School, 113 Becroft Drive",0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,11,0
"North Shore","Sunnynook","Takapuna School, 23 Auburn Street (access from Anzac Street entrance)",0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,7,0
"North Shore","Sunnynook","Takapuna War Memorial Hall, 7 The Strand",0,0,0,3,0,5,1,1,0,0,0,0,0,0,0,1,1,12,0
"Northcote","Beach Haven","Beach Haven Primary School, 50 Tramway Road",0,0,0,0,0,10,1,1,0,1,0,0,0,0,0,2,0,15,0
"Northcote","Beach Haven","Maria Assumpta Parish Hall, 198 Beach Haven Road",1,0,1,2,0,12,4,0,0,1,0,1,0,0,0,1,0,23,0
"Northcote","Beach Haven","The Beach Haven Hall, 336 Rangatira Road",1,0,0,0,0,12,1,1,0,1,0,0,0,0,0,0,0,16,0
"Northcote","Birkdale","Birkdale Intermediate School, 200 Birkdale Road",0,1,0,4,0,19,4,0,0,0,0,1,0,0,0,1,0,30,0
"Northcote","Birkdale","Birkdale North School, 213 Birkdale Road",1,0,0,0,0,10,2,1,0,1,0,0,0,0,0,0,0,15,0
"Northcote","Birkdale","Birkenhead Baptist Church Hall, 25 Birkdale Road",0,1,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,15,0
"Northcote","Birkdale","Birkenhead Primary School, 77 Mokoia Road",0,0,0,3,0,7,2,0,0,2,0,0,0,0,0,1,0,15,0
"Northcote","Birkdale","Zion Hill Methodist Church Hall, Corner Onewa Road & Birkenhead Avenue",1,0,0,1,0,3,0,3,0,1,0,0,0,0,0,0,0,9,0
"Northcote","Birkdale","Glenfield Primary School, 101 Chivalry Road",0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0
"Northcote","Birkdale","Marlborough Primary School, 4 Wykeham Place",0,0,0,3,0,9,3,0,0,4,0,0,0,0,0,0,0,19,0
"Northcote","Birkdale","The Salvation Army Glenfield, 430 Glenfield Road (corner Glenfield & Kaipatiki Roads)",0,0,1,2,0,15,3,1,0,2,0,0,0,0,0,0,0,24,0
"Northcote","Birkdale","Windy Ridge School, 54 Seaview Road",0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,6,0
"Northcote","Little Shoal Bay","Northcote Bowling Club, 9 Council Terrace",1,0,0,1,0,2,0,2,0,3,0,0,0,0,0,1,0,10,0
"Northcote","Little Shoal Bay","Northcote Citizens Centre Hall, Corner Ernie Mays Street & College Road",0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0
"Northcote","Little Shoal Bay","Northcote Intermediate, 145 Lake Road",0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,7,0
"Northcote","Little Shoal Bay","Northcote Primary School, Corner Lake & Onewa Roads",0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,7,0
"Northcote","Little Shoal Bay","Sunnybrae Normal School, 36 Sunnybrae Road",0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,11,0
"Northcote","Little Shoal Bay","Willow Park School, 13 Compton Street",0,0,2,0,0,12,1,1,0,1,0,0,0,0,0,0,0,17,1
"Northland","Ahipara","Ahipara School, Main Road",1,11,3,4,0,60,8,3,0,12,0,1,0,0,0,1,0,104,4
"Northland","Awanui","Awanui School, 172 Far North Road (State Highway 1)",0,1,3,5,0,35,10,1,0,5,0,2,0,0,0,0,0,62,0
"Northland","Broadwood","Broadwood Area School, 1041 Broadwood Road",0,0,2,0,0,12,1,1,0,1,0,0,0,0,0,0,0,17,1
"Northland","Dargaville","Dargaville Baptist Church Hall, 187 Victoria Street",1,0,2,2,0,37,1,4,0,2,0,0,0,0,0,2,0,51,0
"Northland","Dargaville","Northern Wairoa Memorial Hall, Conference Room, 37 Hokianga Road",0,1,2,0,0,25,2,6,1,1,0,0,0,0,0,1,2,41,1
"Northland","Dargaville","The Lighthouse Church Hall, 78 Normanby Street",0,2,3,2,0,25,3,2,0,6,0,0,0,0,0,0,0,43,1
"Northland","Herekino","Herekino School, 2529 Kaitaia-Awaroa Road",0,0,2,0,0,24,3,1,0,2,0,1,0,0,0,1,0,34,0
"Northland","Hihi","Hihi Fire Station, 13 Marchant Road",1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,8,1
"Northland","Horeke","Horeke School, 2230 Horeke Road",0,3,2,2,0,25,4,0,0,4,1,0,0,0,0,0,0,41,6
"Northland","Houhora","Pukenui School, 35 Lamb Road",1,0,2,2,0,35,1,4,0,3,0,0,0,0,0,0,0,48,1
"Northland","Hūkerenui","Hukerenui School, Technology Centre, 9 Crows Nest Road",0,0,0,2,0,4,0,1,0,1,0,0,0,0,0,0,0,8,1
"Northland","Kaeo","Kaeo Primary School, 4139 State Highway 10",1,3,1,2,0,43,4,1,0,11,0,1,0,0,0,0,1,68,0
"Northland","Kaihu","Kaihu Hall, 43 Kaihu Wood Road",0,4,0,2,0,14,1,0,0,2,0,0,0,0,0,0,0,23,1
"Northland","Kaikohe","Kaikohe Baptist Church, 32 Broadway",0,10,8,7,0,95,14,3,0,19,0,3,0,0,0,1,4,164,2
"Northland","Kaikohe","Kaikohe East School, 36 Mangakahia Road",0,2,4,5,0,55,8,0,0,12,0,2,0,0,0,2,0,90,1
"Northland","Kaikohe","Kaikohe West School, 23 Tawanui Road",0,1,2,4,0,25,0,0,0,5,0,0,0,0,0,0,0,37,1
"Northland","Kaitaia","Far North REAP Centre, 33 Puckey Avenue",0,3,3,10,0,65,11,0,0,8,0,2,0,0,0,1,0,103,5
"Northland","Kaitaia","Kaitaia Intermediate School, 45 North Road",2,1,10,6,0,47,4,6,0,9,0,0,0,0,0,0,1,86,2
"Northland","Kaitaia","Te Ahu, Corner South Road & Matthews Avenue",5,5,3,8,0,94,17,0,0,10,0,0,0,0,0,1,2,145,1
"Northland","Kaiwaka","Kaiwaka War Memorial Hall, 4 Kaiwaka-Mangawhai Road",2,1,0,2,0,27,2,1,2,4,0,2,0,0,0,0,0,43,2
"Northland","Karetu","Karetu School, 40 Kura Road",0,1,0,2,0,16,1,0,1,0,0,0,0,0,0,0,0,21,1
"Northland","Kawakawa","Kawakawa Baptist Church, Level 1/19 Gillies Street",0,1,2,7,0,51,8,3,0,7,0,2,0,0,0,1,2,84,2
"Northland","Kawakawa","Kawakawa Primary School, Hall, 31-39 Albert Street",0,0,0,3,0,18,1,0,0,1,0,0,0,0,0,0,0,23,0
"Northland","Kerikeri","Kerikeri Baptist Church, 41 Hobson Avenue",0,1,1,0,0,17,3,2,1,2,0,1,0,0,0,0,0,28,0
"Northland","Kerikeri","Kerikeri Primary School, 39 Hone Heke Road",0,1,0,0,0,9,1,0,0,1,0,0,0,0,0,1,0,13,0
"Northland","Kerikeri","Riverview School, 23 Riverview Road",1,1,0,5,0,6,3,2,0,2,0,0,0,0,0,0,1,21,0
"Northland","Kerikeri","Turner Centre, 43 Cobham Road",0,0,1,2,0,19,1,3,0,3,0,0,0,0,0,0,0,29,0
"Northland","Kohukohu","Kohukohu Town Hall, 25 Beach Road",0,2,2,3,0,38,2,1,0,5,0,0,0,0,0,0,0,53,0
"Northland","Mangamuka","Mangamuka Tautoko FM Radio Building, 4137 State Highway 1 (corner SH1 & Mangamuka Road)",0,4,0,1,0,16,1,1,0,8,0,0,0,0,0,0,0,31,2
"Northland","Mangawhai","Mangawhai Public Library Hall, 45 Moir Street",0,1,0,0,0,3,2,3,1,0,0,0,0,0,0,0,0,10,0
"Northland","Mangawhai Heads","Mangawhai Community Centre, Fagan Place",0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
"Northland","Mangawhai Heads","Mangawhai Museum, Tara Schoolhouse, Corner of Molesworth Drive and Thelma Road",0,2,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,10,0
"Northland","Mangōnui","Mangonui School, 19 Colonel Mould Drive",0,1,1,1,0,20,4,2,0,1,0,1,0,0,0,0,0,31,0
"Northland","Mangōnui","St John Ambulance Service, 7 St Johns Road, Coopers Beach",0,3,1,1,0,16,5,2,0,5,0,0,0,0,0,0,0,33,0
"Northland","Matakohe","Matakohe School, 117 Matakohe East Road",0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,8,0
"Northland","Matauri Bay","Matauri Bay School, 2223 Whakarara Road",0,1,2,0,0,39,5,0,0,4,0,0,0,0,0,0,0,51,0
"Northland","Matawaia","Matawaia Kōhanga Reo, 1791 Matawaia - Maramuka Road",0,0,3,1,0,18,3,0,0,1,0,0,0,0,0,0,0,26,0
"Northland","Maungakaramea","Maungakaramea School Library, Tangihua Road",0,0,0,2,0,4,2,0,0,2,0,0,0,0,0,1,0,11,0
"Northland","Maungaturoto","Maungaturoto Centennial Community Hall, 44 View Street",0,2,0,1,0,17,1,1,0,2,0,1,0,0,0,0,0,25,0
"Northland","Moerewa","Moerewa School, 70 Otiria Road",1,0,3,1,0,104,5,1,0,13,0,2,1,0,0,1,0,132,0
"Northland","Ngataki","Ngataki School, 5265 Far North Road",0,0,0,2,0,24,3,0,0,3,0,0,0,0,0,1,0,33,1
"Northland","Ōakura","Oakura Hall, 153 Oakura Road",0,0,1,1,0,20,6,0,0,1,0,1,0,0,0,0,0,30,1
"Northland","Ōhaeawai","Ohaeawai School, 22 Tennyson Street",0,1,1,3,0,20,2,0,1,4,0,0,0,0,0,0,0,32,2
"Northland","Ōkaihau","Okaihau Primary School, 77 Settlers Way",2,0,1,0,0,35,6,1,0,4,0,0,0,0,0,0,0,49,2
"Northland","Ōmāpere","Opononi Area School, 263 State Highway 12",0,3,5,2,0,71,7,3,0,12,1,0,0,0,0,0,0,104,0
"Northland","Opua","Opua School Hall, 2 Franklin Street",0,1,0,1,0,10,1,1,0,1,0,0,0,0,0,0,0,15,0
"Northland","Opuawhanga","Opuawhanga Hall, 1006 Whananaki North Road",0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,8,0
"Northland","Oromahoe","Oromahoe School, 50 Oromahoe School Road",0,1,0,1,0,11,1,1,0,0,0,0,0,0,0,0,0,15,0
"Northland","Paihia","Paihia Memorial & Community Hall, 8 Williams Road",1,2,1,11,0,36,8,3,0,11,0,0,0,0,0,0,0,73,2
"Northland","Pakaraka","Pakaraka School, State Highway 10",0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,8,0
"Northland","Pakotai","Pakotai School, Ruddell Road (off Mangakahia Road)",0,0,0,1,0,23,3,0,0,8,0,0,0,0,0,0,0,35,1
"Northland","Pamapuria","Pamapuria School, 6970 State Highway 1",0,0,0,0,0,16,2,0,0,3,0,0,0,0,0,1,0,22,0
"Northland","Panguru","Te Kura Taumata O Panguru, 2178 West Coast Road",1,0,2,5,0,91,4,0,0,13,0,1,0,0,0,0,0,117,3
"Northland","Paparoa","Paparoa School, 14 Franklin Road",1,1,0,4,0,5,0,1,0,1,0,0,0,0,0,0,0,13,0
"Northland","Pawarenga","Te Kura o Hata Maria, 42 Te Riha Road",0,0,7,5,0,27,3,0,0,1,0,0,0,0,0,0,0,43,3
"Northland","Peria","Peria School, 1430 Oruru Road",0,0,0,2,0,11,2,1,0,6,0,0,0,0,0,0,0,22,1
"Northland","Pipiwai","Te Horo School, 3239 Pipiwai Road",0,1,1,0,0,20,2,0,0,10,0,0,0,0,0,0,0,34,2
"Northland","Poroti","Poroti School, 673 Mangakahia Road",1,0,2,2,0,8,2,0,0,3,0,1,0,0,0,0,0,19,1
"Northland","Pouto","Rangitane Community Centre, 5226 Pouto Road",0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,3,13,0
"Northland","Pukepoto","Pukepoto School, 818 Kaitaia-Awaroa Road",0,0,0,1,0,15,2,0,0,2,0,0,0,0,0,2,1,23,0
"Northland","Punaruku","Whangaruru School, 2916 Old Russell Road",0,1,0,1,0,15,6,0,1,4,0,0,0,0,0,0,0,28,1
"Northland","Rawene","Rawene Town Hall, 9 Parnell St",0,1,2,6,0,34,4,0,0,9,0,2,0,0,0,0,0,58,0
"Northland","Rawhiti","Rawhiti Kōhanga Reo, Te Rawhiti Marae, 223 Rawhiti Road",0,5,2,1,0,18,5,0,0,2,0,0,0,0,0,0,0,33,0
"Northland","Ruawai","Ruawai Primary School, 4376 State Highway 12",0,0,0,1,0,18,0,3,0,5,0,1,0,0,0,0,0,28,2
"Northland","Russell","Russell School, 8 Baker Street",1,2,2,3,0,19,4,5,0,7,0,1,0,0,0,0,0,44,1
"Northland","Taipa","Doubtless Bay Squash Club, 10 East Street",0,1,2,3,0,23,6,0,0,4,0,0,0,0,0,0,0,39,2
"Northland","Takahue","Takahue Community Hall, 4 Takahue Saddle Road",0,0,0,0,0,9,1,0,0,2,0,0,0,0,0,1,0,13,1
"Northland","Tangiteroria","Tangiteroria Primary School, 3069 State Highway 14",0,0,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,8,1
"Northland","Taupō Bay","Taupo Bay Holiday Park, 1070 Taupo Bay Road",0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,7,0
"Northland","Tautoro","Tautoro School, Mangakahia Road",0,0,3,2,0,20,2,0,0,5,0,0,0,0,0,0,0,32,0
"Northland","Te Hāpua","Te Hapua School, Te Hapua Road",0,2,2,0,0,43,3,0,1,2,0,0,0,0,0,0,0,53,1
"Northland","Te Kao","Te Kao Area School, 6603 Far North Road",1,2,0,3,0,49,15,0,0,6,0,0,0,0,0,1,0,77,0
"Northland","Te Kōpuru","Te Kopuru School, 9 Norton Street",0,0,3,1,0,15,1,3,0,3,0,0,0,0,0,1,0,27,0
"Northland","Te Tii","Bay of Islands International Academy, 935 Purerua Road",0,0,1,1,0,16,5,0,0,0,0,0,0,0,0,0,0,23,1
"Northland","Tinopai","Tinopai Primary School, 1913 Tinopai Road",0,0,1,3,0,16,3,0,0,1,0,0,0,0,0,0,0,24,1
"Northland","Titoki","Mangakahia Area School, 1482 Mangakahia Road",0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,12,0
"Northland","Totara North","Totara North Hall, 4 School Road",0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,0,0,19,0
"Northland","Towai","Maromaku School, 37 Maromaku School Road",0,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0,0,9,0
"Northland","Umawera","Umawera School, State Highway 1",0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,8,0
"Northland","Waiharara","Waiharara School, 8 Katavich Road",0,0,1,0,0,14,1,1,0,2,0,0,0,0,0,0,1,20,1
"Northland","Waimā","Waima School, SH12 Waima School Road",0,2,3,0,0,23,8,0,0,3,0,0,0,0,0,1,0,40,0
"Northland","Waimamaku","Waimamaku Hall, 7232 State Highway 12",1,0,1,10,0,16,1,0,0,8,0,1,0,0,0,0,0,38,1
"Northland","Waimate North","St John's Sunday School Hall, 344 Te Ahu Ahu Road",1,0,1,2,0,8,1,0,0,7,0,0,0,0,0,0,0,20,0
"Northland","Waiotira","Waiotira School, Ararua Road",0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,7,0
"Northland","Waipapa","Broadway Health, 5 Klinac Lane",0,2,0,1,0,10,0,0,0,5,0,0,0,0,0,0,0,18,1
"Northland","Waipapa","Waipapa Baysport, Pavilion, Harmony Lane",0,0,2,1,0,9,0,0,0,3,0,0,0,0,0,0,0,15,0
"Northland","Waipapakauri","Paparore School, 157 West Coast Road",0,0,1,1,0,9,1,2,0,2,0,0,0,0,0,0,0,16,2
"Northland","Whakapara","Whakapara Hall, Corner McLennan & Old North Roads (off SH1)",0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,18,0
"Northland","Whananaki","Whananaki School, 2168 Whananaki North Road",0,0,0,1,0,9,2,1,0,4,0,0,0,0,0,1,1,19,0
"Northland","Whangaroa","Whangaroa Village Hall, 574 Whangaroa Road",0,1,0,1,0,6,1,1,0,2,0,0,0,0,0,0,0,12,0
"Northland","Whatuwhiwhi","Karikari Community Hall, 16 Maitai Bay Road",0,5,2,1,0,29,10,1,0,13,0,0,1,0,0,2,0,64,2
"Northland","Whirinaki","TKKM o Hokianga, 68 Koutu Point Road, Koutu",1,2,0,3,0,13,0,0,0,5,0,0,0,0,0,0,0,24,0
"Te Atatū","Henderson","Henderson High School, 31 Henderson Valley Road",0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,10,0
"Te Atatū","Henderson","Henderson North School, 14 Norval Road",0,2,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0,13,0
"Te Atatū","Henderson","Henderson South School, 24 Garelja Road",0,0,0,4,0,12,1,0,1,1,0,0,0,0,0,0,1,20,0
"Te Atatū","Henderson","Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",0,0,0,2,0,33,13,0,0,1,0,0,0,0,0,0,0,49,0
"Te Atatū","Henderson","Waitākere College, 42 Rathgar Road (Gate 2)",0,0,0,3,0,16,5,0,0,2,0,0,0,0,0,0,0,26,1
"Te Atatū","Henderson","West City Mall, Level 1 (former Life Pharmacy shop), 7 Catherine Street",0,4,0,4,0,14,11,0,0,2,0,1,0,0,0,1,0,37,1
"Te Atatū","Lincoln North","Pomaria Primary School, 33a Pomaria Road",0,0,0,1,0,13,4,0,1,0,0,0,0,0,0,1,0,20,2
"Te Atatū","Ranui","Birdwood School, 23 Karepo Crescent",0,0,0,2,0,12,2,1,0,2,0,0,0,0,0,0,0,19,1
"Te Atatū","Ranui","Ranui Primary School, 16a Ranui Station Road",0,1,1,1,0,47,10,1,1,9,0,0,0,0,0,0,0,71,0
"Te Atatū","Swanson","Swanson School, 703 Swanson Road",1,1,0,3,0,25,2,2,0,1,0,0,0,0,0,1,0,36,1
"Te Atatū","Te Atatū Peninsula","Congregational Church of Samoa, 472-478 Te Atatu Road",0,0,0,4,0,9,2,2,0,1,0,0,0,0,0,0,0,18,0
"Te Atatū","Te Atatū Peninsula","Matipo Primary School, 63b Matipo Road",0,3,0,2,0,13,2,1,0,1,0,0,0,0,0,0,0,22,0
"Te Atatū","Te Atatū Peninsula","Peninsula Primary School, 22 Waipani Road",0,0,0,3,0,15,3,0,0,0,0,0,0,0,0,0,0,21,1
"Te Atatū","Te Atatū Peninsula","Rutherford Primary School, 2 Kotuku Street",0,0,1,5,0,7,3,0,0,1,0,0,0,0,0,0,0,17,0
"Te Atatū","Te Atatū Peninsula","Te Atatū Intermediate School, 8-12 Harbour View Road",2,0,0,8,0,28,12,0,0,2,0,0,0,0,0,1,0,53,2
"Te Atatū","Western Heights","Sturges West Community House, 58 Summerland Drive",2,0,0,1,0,11,4,0,0,2,0,0,0,0,0,0,0,20,1
"Te Atatū","Western Heights","Western Heights School, 126 Sturges Road",0,0,0,2,0,13,9,0,0,1,0,0,0,0,0,0,0,25,0
"Upper Harbour","Glenfield","Bayview Primary School, 60 Bayview Road",1,1,0,0,0,11,1,1,1,0,0,0,0,0,0,1,0,17,0
"Upper Harbour","Glenfield","Glenfield War Memorial Hall, Hall Road",0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,9,0
"Upper Harbour","Glenfield","Manuka Primary School, Bayview, 34 Manuka Road",1,0,0,1,0,3,3,1,0,2,0,0,0,0,0,0,0,11,0
"Upper Harbour","Glenfield","Meadowood Community House, Unsworth Heights, 55 Meadowood Drive",1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,9,0
"Upper Harbour","Glenfield","St Thomas More Catholic Church Hall, Glenfield, 4 St Thomas More Lane",0,1,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,7,0
"Upper Harbour","Glenfield","Target Road Primary School, Totara Vale, 80 Target Road",1,0,1,2,0,9,4,2,1,0,0,0,0,0,0,0,0,20,1
"Upper Harbour","Greenhithe","Greenhithe School Hall, Sunnyview Road Entrance (next to 6 Sunnyview Road)",1,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,8,0
"Upper Harbour","Hobsonville","Hobsonville Public Hall, 397 Hobsonville Road",0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,6,0
"Upper Harbour","Hobsonville","Hobsonville Point Secondary School, 70 Hobsonville Point Road",0,0,0,1,0,3,1,2,0,1,0,0,0,0,0,0,0,8,0
"Upper Harbour","Massey","Colwill School, Royal Heights, Massey East, Kintara Drive",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
"Upper Harbour","Massey","Don Buck Primary School, Massey West, 124 Don Buck Road",2,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,16,0
"Upper Harbour","Massey","Lincoln Heights School, Massey West, 16 Keegan Drive",0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,8,0
"Upper Harbour","Massey","Massey Community Hub Massey Matters, Massey West, 385 Don Buck Road",2,2,1,3,0,12,4,0,0,1,0,0,0,0,0,0,0,25,1
"Upper Harbour","Massey","Massey High School, Massey West, 274 Don Buck Road",0,0,1,0,0,13,6,3,0,0,0,0,0,0,0,0,0,23,0
"Upper Harbour","Massey","Massey Methodist Church, Massey West, 112 Waimumu Road",0,1,0,1,0,5,2,0,0,1,0,0,0,0,0,1,0,11,0
"Upper Harbour","West Harbour","Marina View School, West Harbour, 97 Marina View Drive",1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0
"Upper Harbour","West Harbour","Westgate Baptist Church, West Harbour, 67 Hobsonville Road",0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,9,0
"Upper Harbour","West Harbour","West Harbour Alliance Church, 145 Moire Road",0,0,0,0,0,9,4,2,1,0,0,0,0,0,0,3,0,19,0
"Upper Harbour","West Harbour","West Harbour Primary School, Sumich Place Entrance (next to 8 Sumich Place)",0,0,1,3,0,3,3,1,0,0,0,0,0,0,0,0,0,11,0
