"Electorate","Place","Address","Type","ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Green Party","Internet Party","Labour Party","MANA","Māori Party","National Party","New Zealand First Party","New Zealand People's Party","NZ Outdoors Party","The Opportunities Party (TOP)","United Future","Total Valid Party Votes","Informal Party Votes"
"Christchurch Central","St Albans","St Albans Baptist Church, 64 McFaddens Road","Regular",0,0,0,2,0,20,0,86,0,0,121,21,0,0,8,0,258,0
"Christchurch Central","St Albans","St Albans Primary School, 17 Sheppard Place","Regular",3,3,0,0,0,80,0,289,0,0,338,23,0,1,21,0,758,1
"Christchurch Central","St Martins","Hillview Christian Junior School, 150 Wilsons Road","Regular",0,0,0,0,0,16,0,62,0,0,49,8,0,0,5,0,140,0
"Christchurch Central","St Martins","St Martins School, 24 Albert Terrace (opposite Roscoe Street)","Regular",0,0,0,0,0,2,0,6,0,2,9,0,0,0,3,0,22,0
"Christchurch Central","Sydenham","Special Needs Library, 109 Huxley Street","Regular",0,3,1,1,0,56,0,237,0,5,135,27,0,0,24,3,492,1
"Christchurch Central","Waltham","Canterbury Mineral and Lapidary Club, 110 Waltham Road","Regular",3,2,0,1,0,45,0,171,0,0,95,28,0,0,18,0,363,3
"Christchurch Central","Woolston","Ara Christchurch, Woolston Campus, corner Ensors Road & Sullivan Avenue","Regular",0,1,0,0,0,2,0,21,0,0,14,4,0,0,1,0,43,0
"Christchurch Central","Woolston","Te Waka Unua, corner Ferry Road & Hopkins Street","Regular",0,2,0,0,0,2,0,8,0,0,3,1,0,0,0,0,16,0
"Christchurch Central",NA,"Overseas Special Votes Including Defence Force - Christchurch Central","Special",6,2,1,0,0,205,0,388,1,4,254,19,1,0,35,0,916,0
"Christchurch Central",NA,"Special Votes BEFORE Polling Day - Christchurch Central","Special",16,13,2,7,1,312,1,1334,1,19,1099,109,3,0,152,3,3072,15
"Christchurch Central",NA,"Special Votes ON Polling Day - Christchurch Central","Special",9,10,2,4,0,204,0,823,0,14,829,103,1,3,116,2,2120,10
"Christchurch Central",NA,"Votes Allowed for Party Only - Christchurch Central","Special",3,7,2,1,0,71,0,379,1,4,243,44,2,1,42,0,800,5
"Christchurch Central",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,6,0
"Christchurch East","Aranui","Aranui Library, 109 Aldershot Street","Advance",1,3,2,7,1,17,0,413,0,3,106,43,1,0,4,0,601,10
"Christchurch East","Aranui","Electorate Headquarters, Nga Hau e Wha Marae Hall, 250 Pages Road","Advance",0,0,1,2,0,9,0,161,0,2,64,15,0,0,4,0,258,1
"Christchurch East","Burwood","Burwood Hospital, 300 Burwood Road","Advance",5,3,2,12,1,73,0,716,0,6,928,103,0,0,24,0,1873,6
"Christchurch East","Christchurch","Christchurch Mobile Voting Facility One, Central Christchurch and South City Mall","Advance",0,0,0,0,0,8,0,52,0,0,28,1,0,0,0,0,89,0
"Christchurch East","Christchurch","Hospital Mobile Team - Taken in Christchurch Central","Advance",0,0,0,0,0,0,0,12,0,0,12,1,0,0,0,0,25,0
"Christchurch East","Christchurch Airport","Christchurch International Airport, International Departure Lounge, 30 Durey Road","Advance",0,0,0,0,0,3,0,11,0,0,14,1,0,1,1,0,31,0
"Christchurch East","Christchurch City","Ara Institute of Canterbury, Rakaia Building Foyer, 130 Madras Street","Advance",0,2,0,0,0,23,0,107,0,2,58,3,0,0,10,1,206,0
"Christchurch East","Christchurch City","Central Library, 91 Peterborough Street","Advance",1,1,0,0,0,17,0,58,0,1,58,9,0,0,6,0,151,0
"Christchurch East","Christchurch City","Christchurch City Council, Civic Offices Foyer, 53 Hereford Street","Advance",0,0,0,0,0,32,0,79,0,1,76,9,0,0,6,0,203,1
"Christchurch East","Christchurch City","Christchurch Public Hospital, Great Escape Café, 2 Riccarton Avenue","Advance",1,0,0,0,0,14,0,111,0,0,67,4,0,0,7,0,204,0
"Christchurch East","Harewood","Electorate Headquarters, 100 Orchard Road","Advance",0,0,0,0,0,5,0,24,0,0,26,2,0,0,3,0,60,0
"Christchurch East","Ilam","University of Canterbury, James Hight Library, Ilam Campus, Ilam Road","Advance",0,0,0,0,0,32,0,87,0,1,48,5,0,0,12,0,185,0
"Christchurch East","Linwood","Eastgate Mall, Shop 66, Ground Floor, 20 Buckleys Road","Advance",3,5,4,6,1,125,1,1384,0,5,537,188,2,0,31,3,2295,19
"Christchurch East","New Brighton","New Brighton Library, Pier, 213 Marine Parade","Advance",3,2,3,6,0,263,0,1115,2,4,577,160,1,1,43,1,2181,14
"Christchurch East","Papanui","North City Church, 95a Sawyers Arms Road","Advance",0,0,0,0,0,3,0,19,0,2,30,1,0,0,0,0,55,0
"Christchurch East","Papanui","Northlands Shopping Mall, Hoyts Cinema Entrance, Main North Road","Advance",6,1,1,0,0,16,0,114,0,2,124,12,0,0,8,0,284,2
"Christchurch East","Parklands","Parklands Library, Parklands Mall, 46 Queenspark Drive","Advance",11,2,0,8,2,96,0,986,0,5,851,136,1,0,22,0,2120,5
"Christchurch East","Redwood","St Lukes Community Hall, 278 Main North Road","Advance",0,0,1,0,0,2,0,22,0,0,37,0,0,0,0,0,62,1
"Christchurch East","Riccarton","Riccarton Westfield, Centre Court, Ground Floor","Advance",1,2,0,2,0,24,0,156,0,1,147,8,0,0,9,0,350,1
"Christchurch East","Shirley","Shirley Library, 36 Marshland Road","Advance",14,2,5,12,2,173,2,1255,0,17,1101,171,4,1,48,3,2810,7
"Christchurch East","Sumner","Sumner Library, corner Nayland Street & Wakefield Avenue","Advance",0,0,0,0,0,0,0,9,0,0,7,1,0,0,2,0,19,0
"Christchurch East","Woolston","Ara Christchurch, Woolston Campus, corner Ensors Road & Sullivan Avenue","Advance",0,1,0,0,0,0,0,15,0,0,7,0,0,0,4,0,27,0
"Christchurch East","Woolston","Hospital & Rest Homes Team - Taken in Christchurch East","Advance",0,1,0,5,1,10,0,119,0,0,83,15,1,0,1,1,237,6
"Christchurch East","Aranui","Aranui Primary School Hall, 257 Breezes Road","Regular",2,5,1,1,0,13,0,276,0,2,106,52,0,0,2,0,460,4
"Christchurch East","Aranui","Electorate Headquarters, Nga Hau e Wha Marae Hall, 250 Pages Road","Regular",0,0,0,0,0,6,0,56,0,1,33,15,0,0,2,0,113,0
"Christchurch East","Aranui","Haeata Community Campus, Foyer, 240 Breezes Road","Regular",1,0,0,1,0,19,0,272,0,3,76,38,0,1,11,1,423,1
"Christchurch East","Avondale","Chisnallwood Intermediate School Hall, 76 Breezes Road","Regular",0,1,1,6,0,10,1,207,0,0,144,35,0,0,15,0,420,3
"Christchurch East","Avondale","Kidsfirst Kindergartens Woolley Street, 63 Woolley Street","Regular",0,3,0,1,0,4,0,94,0,0,118,15,0,0,3,0,238,1
"Christchurch East","Belfast","Belfast School, 700 Main North Road","Regular",0,0,0,0,0,2,0,15,0,0,9,1,0,0,1,0,28,0
"Christchurch East","Bromley","Bromley School Hall, 33 Keighleys Road","Regular",1,1,1,3,2,6,0,130,0,1,56,16,1,0,1,0,219,0
"Christchurch East","Burwood","Burwood Christian Centre, 54 Bassett Street","Regular",1,2,1,1,0,22,0,242,0,1,203,43,0,0,10,2,528,0
"Christchurch East","Burwood","Waitakiri School Hall, 170 Burwood Road","Regular",6,1,1,3,0,53,0,459,0,3,651,65,0,2,24,1,1269,1
"Christchurch East","Christchurch City","ABC Salisbury Street, 150 Salisbury Street","Regular",0,0,0,0,0,1,0,9,0,0,4,2,0,0,0,0,16,0
"Christchurch East","Christchurch City","Christchurch City Council, Civic Offices Foyer, 53 Hereford Street","Regular",0,0,0,0,0,4,0,14,0,1,14,1,0,0,3,0,37,0
"Christchurch East","Christchurch City","Christchurch East School Hall, 311 Gloucester Street","Regular",0,0,0,0,0,6,0,34,0,0,16,0,0,0,0,0,56,0
"Christchurch East","Christchurch City","Christchurch Public Hospital, Great Escape Café, 2 Riccarton Avenue","Regular",0,1,0,0,0,3,0,17,0,0,12,2,0,0,0,0,35,0
"Christchurch East","Dallington","Banks Avenue School Library, 71 Banks Avenue","Regular",1,1,0,0,1,27,0,225,0,2,145,30,0,0,13,0,445,1
"Christchurch East","Kainga","Kainga Public Hall, corner Kainga Road & Ourbridge Street","Regular",1,2,0,0,0,12,0,98,0,1,79,26,0,0,7,0,226,1
"Christchurch East","Linwood","Aspire Canterbury, 314 Worcester Street","Regular",0,0,0,0,0,3,0,7,0,0,1,0,0,0,1,0,12,0
"Christchurch East","Linwood","Linwood Avenue School, 260 Linwood Avenue","Regular",0,0,1,1,0,8,0,70,0,0,28,14,0,0,2,2,126,1
"Christchurch East","Linwood","Linwood College, Student Centre, 85 Aldwins Road","Regular",0,1,0,0,0,3,0,19,0,0,12,2,0,0,1,0,38,0
