Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Waikato","Ngāruawāhia","Turangawaewae Marae, 29 River Road",1,0,0,1,0,24,2,13,4,1,1,1,0,0,0,0,1,49,0
"Waikato","Ngāruawāhia","Waipa School, Kia Toa Street",4,2,0,6,0,80,1,17,4,8,0,0,0,0,0,0,0,122,2
"Waikato","Ohinewai","Ohinewai School, 39 Ohinewai South Road",12,0,0,0,0,18,0,38,1,5,0,0,0,0,0,0,0,74,0
"Waikato","Okauia","Okauia Hall, 375 Okauia Springs Road",18,1,1,0,0,21,1,60,14,8,0,2,0,1,1,4,0,132,0
"Waikato","Okoroire","Kuranui School, 66 Waiomou Road",17,0,0,2,1,32,2,66,2,7,0,0,0,0,0,1,0,130,1
"Waikato","Orini","Orini Combined School, 1389 Orini Road",25,1,1,4,0,39,0,105,4,3,0,0,0,0,0,3,0,185,0
"Waikato","Pukemiro","Pukemiro School, 4 John Avenue",4,0,0,1,0,19,0,6,1,0,0,0,0,0,0,2,0,33,0
"Waikato","Puketaha","Puketaha School, 395 Puketaha Road",23,5,1,7,0,54,0,109,5,2,0,0,0,0,0,3,0,209,1
"Waikato","Rangiriri","Rangiriri School, 39 Rangiriri Road",1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,6,0
"Waikato","Rototuna","Rototuna Primary School, 23 Strathmore Drive",0,1,0,0,0,4,0,7,1,2,0,0,0,0,0,0,0,15,0
"Waikato","Rototuna","Rototuna Shopping Centre, helloworld, 12/44 Horsham Downs Road",10,2,0,2,0,22,0,30,1,2,0,0,0,0,0,1,0,70,0
"Waikato","Rototuna","Waikato Waldorf School, 85 Barrington Drive",2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,7,0
"Waikato","Rototuna North","Te Totara Primary School, 31 Hector Drive",2,0,0,2,0,33,0,30,2,0,1,0,0,0,0,2,0,72,1
"Waikato","Ruawaro","Ruawaro Central Districts Memorial Hall, 757 Hetherington Road",19,2,1,5,0,32,0,55,1,7,0,0,0,0,0,0,0,122,0
"Waikato","Silverdale","Hillcrest High School, 141 Masters Avenue",6,0,0,6,0,13,0,13,0,0,0,0,0,0,0,1,0,39,1
"Waikato","Springdale","Springdale School, 985 Number 1 Road",12,0,1,1,0,22,0,65,1,2,0,0,0,0,0,2,0,106,2
"Waikato","Tahuna","Tahuna School, 43 Tahuna-Ohinewai Road",34,3,0,3,0,53,0,120,6,4,0,0,0,0,0,5,0,228,0
"Waikato","Tamahere","Tamahere Li'l Pumpkins Learning Centre, 48A Devine Road",129,1,0,33,0,231,2,352,15,15,0,0,1,1,0,10,0,790,1
"Waikato","Tatuanui","Tatuanui War Memorial Hall, 4518 State Highway 27",19,2,0,1,0,37,0,76,0,4,0,0,0,0,0,0,0,139,0
"Waikato","Tauhei","Tauhei Combined School, 860 Tauhei Road",29,3,0,4,0,33,0,86,2,1,0,0,0,0,0,0,0,158,1
"Waikato","Taupiri","Taupiri Soldiers and Settlers Hall, 12 Te Putu Street",37,1,0,3,0,77,0,105,5,16,0,0,0,0,1,3,1,249,4
"Waikato","Tauwhare","Tauwhare School, 26 Scotmans Valley Road",50,0,1,9,0,111,1,158,5,7,0,0,0,1,0,5,0,348,0
"Waikato","Te Aroha","Silver Fern Farms Events Centre (Seales Winslow and Ballance Rooms), 44 Stanley Avenue",26,3,3,12,0,105,0,87,8,14,0,1,0,1,0,4,0,264,2
"Waikato","Te Aroha","Te Aroha College Hall, 106 Stanley Avenue",10,1,0,3,0,30,0,23,2,4,0,0,0,0,0,3,0,76,1
"Waikato","Te Aroha","Te Aroha St Joseph's Parish Hall, 224 Whittaker Street",38,3,0,12,0,140,2,98,7,15,1,0,0,0,1,3,0,320,4
"Waikato","Te Kauwhata","Te Kauwhata College, 64/50 Waerenga Road",7,0,1,2,0,7,0,21,1,2,0,0,0,0,0,0,0,41,1
"Waikato","Te Miro","Te Miro School (Kowhai Room), 443 Te Miro Road",22,0,0,14,0,61,1,76,4,3,0,0,0,0,0,1,0,182,0
"Waikato","Te Poi","Te Poi Playcentre, 5 Temm Road",19,0,1,3,0,27,0,80,4,5,0,0,0,0,0,1,0,140,0
"Waikato","Te Rapa","Te Awa, The Base (beside children's playground in main car park area), Maahanga Drive",3,1,0,1,0,30,1,21,4,1,0,0,0,0,0,3,1,66,1
"Waikato","Tīrau","Tīrau War Memorial Hall, 27 Main Road",17,0,1,1,0,25,0,49,3,2,0,2,0,0,0,4,0,104,1
"Waikato","Waerenga","Waerenga School, 1066 Taniwha Road",19,0,1,10,1,17,0,70,7,6,1,0,0,0,0,0,0,132,1
"Waikato","Waharoa","Te Kura O Waharoa, 32 Ward Street",10,1,1,1,0,22,1,26,0,2,1,0,0,1,0,0,0,66,1
"Waikato","Waihou","Waihou Community Hall, 2 Second Avenue",20,0,1,2,0,67,0,67,4,6,0,0,0,0,0,0,0,167,3
"Waikato","Walton","Walton School, 305 Walton Road",19,1,0,1,0,37,0,92,8,9,0,0,0,0,0,0,0,167,0
"Waikato","Wardville","Wairere School, 413 Wardville Road",8,1,0,5,0,15,0,63,2,2,0,0,0,0,0,0,0,96,0
"Waikato","Whangamatā","Whangamatā Memorial Hall, 328 Port Road",0,0,0,0,0,7,0,9,0,1,0,0,0,0,0,0,0,17,0
"Waikato","Whitikahu","Whitikahu School, 763 Whitikahu Road",30,3,0,7,0,34,0,86,7,5,0,0,0,0,0,2,0,174,2
"Waimakariri","Amberley","Hurunui Library - RSA Room, 111 Carters Road",3,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,9,0
"Waimakariri","Ashley","Ashley School, Corner Boundary Road & Fawcetts Road",2,0,0,1,0,5,0,8,3,1,0,0,0,0,0,0,0,20,0
"Waimakariri","Belfast","Belfast Salvation Army, 794 Main North Road",20,0,1,10,0,126,0,48,7,6,1,2,0,0,0,5,0,226,3
"Waimakariri","Belfast","Belfast School, 700 Main North Road",34,2,0,8,0,139,0,87,7,5,0,0,0,1,0,1,0,284,2
"Waimakariri","Bishopdale","Bishopdale School Hall, 465 Greers Road",1,0,0,4,0,8,0,7,0,3,0,0,0,0,0,0,0,23,0
"Waimakariri","Bishopdale","Cotswold School Hall, 50 Cotswold Avenue",18,1,0,13,0,54,0,77,4,4,0,0,0,0,0,4,0,175,0
"Waimakariri","Bishopdale","St Margaret's Presbyterian Church, The Hub, 94 Farrington Avenue",5,0,0,5,0,15,0,20,0,1,0,0,0,0,0,0,0,46,0
"Waimakariri","Bishopdale","Arts Centre (Maker Workshop), Corner Rolleston Ave & Hereford Street",0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0
"Waimakariri","Bishopdale","Christchurch Public Hospital Great Escape Café, Level 1, 2 Riccarton Avenue",1,0,0,2,0,9,0,6,0,0,0,0,0,0,0,0,0,18,0
"Waimakariri","Bishopdale","Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",2,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,10,0
"Waimakariri","Clarkville","Clarkville School, 10 Heywards Road",43,0,0,9,0,89,0,124,4,9,0,0,0,2,0,4,0,284,3
"Waimakariri","Cust","Cust School, 473 Earlys Road",50,4,0,13,0,131,0,162,8,9,2,0,2,0,1,1,0,383,1
"Waimakariri","Eyreton","Eyreton Hall, Corner Mandeville & South Eyre Roads",33,0,0,7,0,76,1,99,4,4,0,0,0,2,0,3,0,229,0
"Waimakariri","Fernside","Fernside School, 285 O'Roarkes Road",46,4,1,10,0,100,0,163,6,10,2,1,0,1,0,5,1,350,0
"Waimakariri","Harewood","Harewood Playcentre, 719 Harewood Road",2,0,0,2,0,9,0,20,0,1,0,0,0,0,0,0,0,34,0
"Waimakariri","Ilam","Westburn School Hall, 257 Waimairi Road",2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0
"Waimakariri","Kaiapoi","Kaiapoi Co-operating Parish, 53 Fuller Street",64,0,3,17,0,236,2,99,23,21,0,1,1,0,0,4,1,472,3
"Waimakariri","Kaiapoi","Kaiapoi High School Cultural Centre, 101 Ohoka Road",56,5,6,18,0,268,1,119,13,13,3,1,0,0,1,9,0,513,5
"Waimakariri","Kaiapoi","Kaiapoi North School, 278 Williams Street",65,4,5,29,0,330,0,171,27,16,0,0,0,1,0,1,0,649,6
"Waimakariri","Kainga","Kainga Public Hall, 159 Kainga Road",3,0,1,0,0,5,0,3,0,0,0,2,0,0,0,0,0,14,0
"Waimakariri","Linwood","Eastgate Mall, Upper Level, 20 Buckleys Road",0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,6,0
"Waimakariri","Loburn","Loburn School, 73 Hodgsons Road",6,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,15,0
"Waimakariri","Mairehau","Mairehau High School Hall, 440 Hills Road",2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,7,0
"Waimakariri","Marshland","Fundamentals Preschool Marshland, 435 Marshland Road",1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0
"Waimakariri","Marshland","Prestons Road - Shop 2, 420 Marshland Road",1,0,0,1,0,12,0,6,0,1,0,0,0,0,0,0,0,21,0
"Waimakariri","Northwood","Northwood Supa Centa (old Caesars Restaurant), 1 Radcliffe Rd",65,6,1,21,0,252,3,212,7,8,0,0,0,1,1,5,0,582,2
"Waimakariri","Ohoka","Ohoka School Community Sports & Event Centre, 261 Jacksons Road",72,1,2,23,0,131,0,176,14,11,0,0,0,0,0,2,0,432,2
"Waimakariri","Ouruhia","Ouruhia School Library, 21 Turners Road",0,0,0,0,0,8,0,2,0,2,0,0,0,0,0,0,0,12,1
"Waimakariri","Oxford","Oxford Jaycee's Hall, 56 Main Street",52,5,1,20,0,165,2,185,33,15,0,3,1,0,1,5,0,488,5
"Waimakariri","Papanui","Casebrook Intermediate School, 90 Veitches Road",43,1,0,22,0,208,0,129,24,15,0,0,0,0,1,5,0,448,1
"Waimakariri","Papanui","North City Church Hall, 95a Sawyers Arms Road",2,0,0,2,0,15,0,7,0,0,0,0,0,0,0,0,0,26,0
"Waimakariri","Papanui","Northlands Mall, near Farmers, 55 Main North Road",3,0,0,2,0,14,0,10,0,0,0,0,0,0,0,0,0,29,0
"Waimakariri","Papanui","Northlands Mall, Sissons Road Car Park (opposite ASB), 55 Main North Road",5,0,0,1,0,30,0,20,6,2,0,0,0,0,0,1,0,65,2
"Waimakariri","Papanui","Papanui High School Hall, 30 Langdons Road",1,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,10,0
"Waimakariri","Papanui","St Joseph's School Hall, 4 Vagues Road",0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0
"Waimakariri","Papanui","St Silas Church Hall, 237 Main North Road",2,0,0,1,0,12,0,10,0,0,0,0,0,0,0,0,0,25,0
"Waimakariri","Pegasus","Pegasus Bay School, 5 Solander Road",45,2,1,40,0,230,0,159,9,12,1,0,0,0,0,7,0,506,5
"Waimakariri","Rangiora","Ashgrove School, 48 Seddon Street",52,3,0,14,0,244,0,159,11,12,0,0,0,0,0,9,0,504,2
"Waimakariri","Rangiora","East High Street Business Park (near The Warehouse), 13 High Street",58,4,5,22,0,276,4,189,18,19,1,4,0,0,1,9,2,612,7
"Waimakariri","Rangiora","Rangiora Borough School, 157 King Street",65,5,2,22,0,310,1,193,22,15,0,0,1,0,0,4,0,640,3
"Waimakariri","Rangiora","Rangiora Gateway New Life School, 2 Denchs Road",27,3,0,9,0,90,0,82,11,2,0,0,0,0,0,0,0,224,1
"Waimakariri","Rangiora","Rangiora High School, 125 East Belt (Wales Street entrance)",19,2,0,9,0,98,1,79,4,1,0,2,0,0,0,2,0,217,1
"Waimakariri","Rangiora","Te Matauru Primary, 59 Pentecost Road",29,1,1,10,0,125,1,99,9,11,1,0,1,1,0,4,0,293,0
"Waimakariri","Redwood","Northcote School Hall, 26 Tuckers Road",2,2,0,1,0,20,0,16,2,3,0,0,0,0,0,1,0,47,1
"Waimakariri","Redwood","Redwood School Hall, 51 Prestons Road",9,0,0,0,0,12,0,11,2,0,0,0,0,0,0,3,0,37,0
"Waimakariri","Redwood","St Bedes Performing Arts Centre, 210 Main North Road",1,0,1,0,0,8,0,9,0,0,0,0,0,0,0,0,0,19,0
"Waimakariri","Shirley","The Palms Mall - Shop (beside Food Court), Corner Marshland & New Brighton Roads",2,0,0,5,0,11,0,4,0,0,0,0,0,0,0,0,0,22,0
"Waimakariri","Swannanoa","Swannanoa School, 1305 Tram Road",89,2,1,16,0,217,0,202,12,11,0,0,0,3,1,7,0,561,2
"Waimakariri","Tuahiwi","Tuahiwi School, 206 Tuahiwi Road",7,1,0,4,0,52,1,38,4,8,0,0,0,0,0,0,0,115,2
"Waimakariri","View Hill","View Hill School, 496 Island Road",14,0,0,5,0,20,0,28,4,2,0,0,0,0,0,1,2,76,0
"Waimakariri","Waikuku Beach","Waikuku Beach Hall, Corner Park Terrace & Domain Road",22,3,0,28,0,129,0,55,6,10,0,0,0,3,0,5,0,261,3
"Waimakariri","West Eyreton","West Eyreton School Hall, 1650 North Eyre Road",63,2,2,8,0,109,1,127,9,10,0,1,2,0,0,3,0,337,1
"Waimakariri","Woodend","Woodend Community Centre, 6A School Road",53,3,3,23,0,240,0,142,23,22,2,0,2,0,0,5,0,518,3
"Wairarapa","Alfredton","Alfredton School Classroom, Corner Alfredton Road & Route 52",17,1,0,1,0,13,1,51,2,1,0,0,0,1,0,2,0,90,0
"Wairarapa","Carterton","Carterton Playcentre (access from Howard Booth Park carpark), 188 Belvedere Road",17,2,0,16,0,70,0,61,7,2,1,0,0,0,0,4,0,180,0
"Wairarapa","Carterton","Carterton School Hall, Corner Holloway & Dixon Streets",27,3,1,27,0,194,0,126,11,22,2,2,0,0,0,6,0,421,0
"Wairarapa","Carterton","Dalefield School Classroom, Corner Dalefield & Thomas Roads",18,0,0,6,0,47,0,58,8,9,0,0,0,0,0,1,0,147,0
"Wairarapa","Carterton","South End School Hall, 275 High Street South",18,2,3,24,0,178,0,82,17,18,0,1,0,0,0,7,0,350,2
"Wairarapa","Carterton","West Taratahi Community Hall, 713 Chester Road",24,2,1,9,0,66,1,88,18,4,0,2,0,0,0,0,0,215,1
"Wairarapa","Dannevirke","Dannevirke South School Hall, Corner Stairs & Hunter Streets",22,2,1,1,0,84,1,69,1,10,0,0,0,0,0,2,0,193,0
"Wairarapa","Dannevirke","Ruahine School, 333 Maharahara Road",36,1,0,2,0,14,0,59,5,3,0,0,0,0,1,0,0,121,2
"Wairarapa","Dannevirke","The Hub (access from Allardice Street carpark), 23 Gordon Street",76,9,3,9,0,197,2,233,12,28,0,0,1,0,0,4,0,574,2
"Wairarapa","Eketāhuna","Eketāhuna Community Centre, 4 Haswell Street",34,3,1,2,0,67,3,74,3,7,0,0,0,0,0,2,0,196,1
"Wairarapa","Featherston","Featherston School Hall, Corner Lyons & Revans Streets",50,16,2,42,0,187,1,88,3,14,1,2,0,0,0,10,1,417,0
"Wairarapa","Featherston","South Featherston School, South Featherston Road",12,5,0,1,0,29,0,37,1,3,1,0,0,0,0,2,0,91,0
"Wairarapa","Gladstone","Gladstone School Hall, Te Whiti Road",28,1,0,11,0,55,1,105,1,2,0,0,0,0,0,3,0,207,0
"Wairarapa","Greytown","Greytown School Hall, 73 East Street",42,2,1,27,0,183,4,118,1,16,1,0,0,0,0,8,0,403,2
"Wairarapa","Greytown","Kuranui College Student Centre, Bidwells Cutting Road",14,0,0,6,0,62,0,50,6,9,0,0,0,0,0,0,0,147,0
"Wairarapa","Kahutara","Kahutara School Sports Centre, 990 Kahutara Road",13,0,0,1,0,32,0,34,0,1,0,0,0,0,0,3,0,84,0
"Wairarapa","Mangamaire","Mangamaire Community Hall, 192 Tutaekara Road",14,0,1,1,0,20,0,40,0,2,0,0,0,1,0,0,0,79,0
"Wairarapa","Mangatainoka","Mangatainoka School, Corner Makuri Street & State Highway 2",19,1,0,2,0,40,1,64,1,5,0,0,0,0,0,0,0,133,1
"Wairarapa","Martinborough","Saint Andrew's Church Hall, 41 Dublin Street",72,1,3,27,1,160,3,181,1,8,0,0,0,0,0,18,0,475,0
"Wairarapa","Masterton","38 Queen Street, between ASB and the Library, 38 Queen Street",22,6,2,25,0,155,1,83,8,14,0,2,0,0,0,6,0,324,3
"Wairarapa","Masterton","Douglas Park School Hall, 136 Cole Street",26,0,0,10,0,124,3,66,3,6,0,2,0,0,0,5,0,245,1
"Wairarapa","Masterton","Fernridge School Hall, 264 Upper Plain Road",38,5,0,9,0,109,1,87,1,10,1,0,0,0,0,3,0,264,2
"Wairarapa","Masterton","IDEA Services (IHC Centre), 46 Bentley Street",7,2,0,6,0,47,0,22,3,4,0,1,0,0,0,5,0,97,1
"Wairarapa","Masterton","Lakeview School Hall, Corner Te Ore Ore & Colombo Roads",62,8,2,16,0,215,1,174,16,29,0,4,0,0,0,6,1,534,4
"Wairarapa","Masterton","Masterton Intermediate School Hall, 38 Intermediate Street",50,9,3,12,0,309,1,138,18,24,1,9,0,0,0,5,0,579,3
"Wairarapa","Masterton","Senior Citizens Hall, Perry Street",14,6,0,13,0,87,0,51,4,11,1,1,0,0,0,2,0,190,1
"Wairarapa","Masterton","Solway School Hall, 318 Ngaumutawa Road",39,2,1,9,0,144,0,120,6,14,3,0,0,0,0,1,0,339,2
"Wairarapa","Masterton","Te Kura Kaupapa Māori o Wairarapa Hall, 37 Johnstone Street",5,4,0,4,0,75,2,36,1,7,0,1,0,0,0,3,0,138,1
"Wairarapa","Masterton","War Memorial Stadium Foyer, Recreation Centre, 2 Dixon Street",30,4,3,27,0,202,2,118,6,16,0,5,0,1,0,4,0,418,3
"Wairarapa","Mauriceville","Mauriceville Community Hall (next to school), 1378 Opaki-Kaiparoro Road",9,0,1,0,0,19,1,28,0,6,0,0,0,0,0,1,0,65,0
"Wairarapa","Norsewood","Norsewood School Staffroom, Coronation Street",24,2,1,1,0,53,0,66,7,12,0,0,0,0,0,1,0,167,3
"Wairarapa","Omakere","Omakere School, 46 Long Range Road",8,1,0,0,0,11,0,43,0,2,0,0,0,0,0,0,0,65,1
"Wairarapa","Ōpaki","Opaki School Hall, 36 Waipipi Road",38,2,0,10,0,55,0,86,3,6,0,2,0,0,0,5,0,207,0
"Wairarapa","Ōtāne","Otane Hall, 27 Higginson Street",3,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,14,0
"Wairarapa","Pahiatua","Pahiatua School Hall, Corner Albert Street & Mangahao Road",50,3,3,18,0,152,0,156,9,20,0,1,0,0,0,1,0,413,3
"Wairarapa","Pahiatua","Summerhill Shopping Centre, Unit 2.8, 194 Ruapehu Drive",1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,8,0
"Wairarapa","Pirinoa","Pirinoa School, 2782 Lake Ferry Road",12,0,0,3,0,35,1,46,5,10,0,0,0,0,0,1,0,113,1
"Wairarapa","Pongaroa","Pongaroa School, 9 Makomako Street",24,3,0,1,0,25,0,92,2,9,1,0,0,0,0,0,0,157,2
"Wairarapa","Pōrangahau","Pōrangahau School Senior Classroom, 58 Keppel Street",14,4,0,1,0,35,2,92,0,3,0,1,0,0,0,0,1,153,0
"Wairarapa","Takapau","Takapau School Hall, Nancy Street",24,4,3,5,0,80,1,61,7,6,0,0,0,0,0,0,0,191,0
"Wairarapa","Tīnui","Tinui School Library, 25 Charles Street",18,0,0,1,0,31,0,69,4,3,0,0,0,0,0,0,0,126,0
"Wairarapa","Wainuioru","Wainuioru School Classroom, 1340 Stronvar Road",19,1,0,2,0,24,0,46,1,0,0,0,0,0,0,0,0,93,0
"Wairarapa","Waipawa","Central Hawkes Bay District Council Chambers, 28-32 Ruataniwha Street",10,4,0,2,0,68,0,39,4,5,2,1,0,0,0,1,1,137,0
"Wairarapa","Waipawa","Waipawa School Technology Block, 6 Harker Street",14,0,1,9,0,106,0,48,3,7,0,0,0,0,0,1,0,189,3
"Wairarapa","Waipukurau","Central Hawkes Bay College Library, 45 Tavistock Road",10,1,0,2,0,86,0,61,1,6,0,0,0,0,0,1,0,168,2
"Wairarapa","Waipukurau","The Terrace School Staffroom, 164 Porangahau Road",16,1,0,6,0,68,0,81,3,7,0,0,1,0,0,0,0,183,0
"Wairarapa","Waipukurau","Waipukurau School Hall, St Marys Road",62,1,1,5,0,156,0,148,6,7,1,1,0,0,0,1,0,389,1
"Wairarapa","Weber","Weber School, Dannevirke-Weber Road",7,1,0,0,0,14,0,36,2,1,0,0,0,0,0,0,0,61,0
"Wairarapa","Whareama","Whareama School Library, 82 Langdale Road",12,0,0,3,0,22,0,38,0,0,0,0,0,0,0,1,0,76,0
"Wairarapa","Woodville","Woodville School Hall, Ross Street",34,7,2,5,0,141,0,104,7,18,0,0,1,0,0,4,0,323,5
"Waitaki","Albury","Albury School, 5-7 Station Street",27,3,0,2,0,27,0,62,7,2,0,0,0,0,0,0,0,130,1
"Waitaki","Alexandra","Alexandra Primary School, Ventry Street",3,1,0,1,0,4,0,4,0,1,0,0,0,0,0,0,0,14,0
"Waitaki","Alexandra","Dunstan High School, Te Whare Whakaruruhau, 12 Enterprise Street",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,6,0
"Waitaki","Alexandra","St Gerard's Parish Hall, 2 Station Street (Tarbert Street entrance)",6,0,0,2,0,8,0,14,0,1,0,0,0,0,0,1,0,32,0
"Waitaki","Ardgowan","Ardgowan School, 286 Ardgowan Road",18,1,1,3,0,35,0,48,2,3,1,0,0,0,0,0,0,112,0
"Waitaki","Bannockburn","Bannockburn Community Church, 33 Hall Road",21,0,0,10,0,60,0,57,2,3,0,0,0,0,0,3,0,156,1
"Waitaki","Cave","Cave Hall, Elizabeth Street",24,0,0,1,2,33,1,63,5,5,0,0,0,0,0,0,0,134,0
"Waitaki","Clyde","Clyde Primary School Hall, 25 Blyth Street",3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,7,1
"Waitaki","Cromwell","Cromwell Presbyterian Church, 10 Elspeth Street",48,7,2,20,0,115,1,134,3,9,2,1,0,0,0,5,0,347,2
"Waitaki","Cromwell","Cromwell Sports Club, 7 Barry Avenue",73,5,2,18,0,190,1,182,6,13,1,0,0,2,0,11,0,504,6
"Waitaki","Cromwell","Harvest Hotel, 6 Barry Avenue",65,2,3,16,0,136,0,121,4,5,0,2,0,1,0,10,0,365,1
"Waitaki","Dunback","Dunback Coronation Hall, 1238 Dunback-Morrisons Road",11,0,0,4,0,18,0,71,1,2,1,0,0,0,0,1,0,109,0
"Waitaki","Dunedin","Dunedin Hospital, Octagonal Room, 1st Floor, 201 Great King Street",3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,7,1
"Waitaki","Dunedin","Meridian Mall (ex Factorie Shop), 285 George Street",6,0,0,2,0,4,0,8,0,0,0,0,0,0,0,1,0,21,0
"Waitaki","Dunedin","University of Otago, ISB Link East, 660 Cumberland Street",1,0,0,4,0,4,0,7,0,0,0,0,0,0,0,1,0,17,0
"Waitaki","Duntroon","Duntroon Primary School, 1 Livingstone Street",41,2,1,5,0,39,0,85,2,2,0,0,0,0,0,1,0,178,1
"Waitaki","Fairlie","Fairlie Primary School, 21 School Road",111,4,1,12,0,141,0,256,13,14,0,0,0,0,0,1,0,553,4
"Waitaki","Fairview","Barton Rural School Hall, 462 Fairview Road",31,2,0,2,0,56,0,103,11,6,0,0,0,0,0,3,0,214,3
"Waitaki","Five Forks","Five Forks Hall, 1399 Kakanui Valley Road",26,2,0,0,0,8,0,74,1,3,0,0,0,0,0,0,0,114,0
"Waitaki","Frankton","Queenstown Central Shopping Centre, Building A Office Entrance, Central Street",1,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,10,1
"Waitaki","Frankton","St Margaret's Presbyterian Church, Corner Kawarau Road & Ross Street",2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,7,0
"Waitaki","Geraldine","Geraldine Central, 1A Talbot Street",25,3,2,9,0,85,0,84,4,6,1,0,0,0,0,2,0,221,1
"Waitaki","Geraldine","Geraldine High School Library, 85 McKenzie Street",27,0,0,8,0,58,0,92,9,5,0,0,0,1,0,1,0,201,2
"Waitaki","Geraldine","Geraldine Primary School Hall, 73 Wilson Street",54,0,0,15,0,125,0,140,14,2,0,0,0,0,1,2,0,353,4
"Waitaki","Glenavy","Glenavy School, 15 Ruane Street",24,1,0,6,0,52,0,108,1,3,1,0,0,0,0,2,0,198,1
"Waitaki","Hampden","Hampden Primary School, 41-47 Norwich Street",26,2,0,8,0,68,0,57,8,16,3,0,0,0,0,4,0,192,2
"Waitaki","Herbert","Herbert Public Hall, 17 Tain Street",30,2,0,9,0,42,0,47,3,3,0,2,0,0,0,1,0,139,0
"Waitaki","Kakanui","Kakanui Primary School, 5 Fyfe Place",16,1,0,16,0,80,0,44,2,7,0,0,0,0,0,4,0,170,0
"Waitaki","Kingsdown","Normanby-Kingsdown Hall, 39 Normanby Road",11,3,0,1,0,29,0,43,0,1,0,0,0,0,0,0,0,88,2
"Waitaki","Kurow","Memorial Hall, 49 Gordon Street",34,5,0,5,0,79,0,155,6,3,1,0,1,0,0,2,1,292,1
"Waitaki","Lake Hāwea","Lake Hāwea Community Centre, 28 Myra Street",45,5,3,43,0,220,1,89,8,7,2,1,0,0,0,12,0,436,3
"Waitaki","Lake Tekapo","Lake Tekapo School, Aorangi Crescent",31,0,0,7,0,61,0,65,6,8,0,0,0,0,0,2,0,180,0
"Waitaki","Luggate","Luggate Hall, 54 Main Road",23,7,0,12,0,68,1,60,1,4,0,1,0,0,0,4,0,181,2
"Waitaki","Maheno","Maheno Primary School, 5 Short Street",17,0,0,5,0,58,0,61,3,5,1,0,0,0,0,1,0,151,1
"Waitaki","Makikihi","Makikihi School, 12 Station Road",16,0,1,1,0,36,0,72,3,1,0,0,0,0,0,0,0,130,0
"Waitaki","Moeraki","Moeraki Coronation Hall, 41 Haven Street",9,0,0,1,0,25,0,28,2,5,0,0,0,0,0,0,0,70,0
"Waitaki","Naseby","Naseby Lodge, 26 Derwent Street (corner Oughter Street)",4,0,0,5,0,34,0,53,0,2,0,0,0,0,0,0,0,98,1
"Waitaki","Ngapara","Ngapara Union Sports Centre, 11 Paradise Gully Road",11,1,0,1,0,19,0,45,3,4,0,0,0,0,0,2,0,86,0
"Waitaki","Oamaru","Fenwick School Hall, 25a Arun Street (Hull Street entrance)",48,2,0,17,0,243,1,109,13,10,0,0,1,0,0,7,0,451,4
"Waitaki","Oamaru","Garrison Band Hall, 38 Severn Street (corner of Isis Street)",22,1,1,13,0,83,0,54,6,11,0,0,0,1,0,2,0,194,1
"Waitaki","Oamaru","Oamaru Central (Previously House Of Travel Shop), 61 Thames Street",32,7,0,13,0,139,2,73,8,9,0,0,0,0,0,5,0,288,3
"Waitaki","Oamaru","Oamaru North School, 40 Torridge Street",9,1,2,2,0,112,0,44,9,5,0,1,0,1,0,2,0,188,2
"Waitaki","Oamaru","Pembroke School, 2 Harlech Street",17,6,2,4,0,120,0,27,18,3,0,0,0,0,0,2,0,199,2
"Waitaki","Oamaru","St Mary's Anglican Church Hall, 410 Thames Highway",32,4,1,7,0,176,0,84,11,10,1,0,0,0,1,1,0,328,2
"Waitaki","Oamaru","Waitaki Girls' High School Hall, 270 Thames Street",15,4,0,7,0,96,0,69,9,6,0,2,0,0,0,2,0,210,4
"Waitaki","Omakau","Omakau Primary School, 9 Deaker Street",52,1,1,11,0,94,3,129,1,5,0,0,0,0,0,6,0,303,3
